sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon
SEN04,Autopista Norte,Troncal,2025-03-09 00:00:00,18,21.4,Soleado,6.28555,-75.56404
SEN04,Autopista Norte,Troncal,2025-03-09 02:00:00,12,22.1,Nublado,6.28669,-75.56479
SEN04,Autopista Norte,Troncal,2025-03-09 04:00:00,8,19.5,Lluvia,6.28706,-75.56533
SEN04,Autopista Norte,Troncal,2025-03-09 06:00:00,49,21.3,Soleado,6.2864,-75.56413
SEN04,Autopista Norte,Troncal,2025-03-09 08:00:00,33,24.3,Nublado,6.28613,-75.56579
SEN04,Autopista Norte,Troncal,2025-03-09 10:00:00,11,23.4,Soleado,6.28648,-75.56591
SEN04,Autopista Norte,Troncal,2025-03-09 12:00:00,16,21.6,Soleado,6.28567,-75.56572
SEN04,Autopista Norte,Troncal,2025-03-09 14:00:00,11,22.6,Soleado,6.28683,-75.56442
SEN04,Autopista Norte,Troncal,2025-03-09 16:00:00,36,27.5,Soleado,6.28559,-75.56404
SEN04,Autopista Norte,Troncal,2025-03-09 18:00:00,45,22.0,Soleado,6.28619,-75.56554
SEN04,Autopista Norte,Troncal,2025-03-09 20:00:00,13,25.3,Soleado,6.28662,-75.5652
SEN04,Autopista Norte,Troncal,2025-03-09 22:00:00,20,23.3,Soleado,6.28615,-75.56403
SEN04,Autopista Norte,Troncal,2025-03-10 00:00:00,18,27.9,Soleado,6.28715,-75.56452
SEN04,Autopista Norte,Troncal,2025-03-10 02:00:00,21,27.1,Nublado,6.28703,-75.56546
SEN04,Autopista Norte,Troncal,2025-03-10 04:00:00,13,22.2,Nublado,6.28651,-75.56445
SEN04,Autopista Norte,Troncal,2025-03-10 06:00:00,44,25.5,Soleado,6.28585,-75.56563
SEN04,Autopista Norte,Troncal,2025-03-10 08:00:00,44,21.8,Soleado,6.28585,-75.56517
SEN04,Autopista Norte,Troncal,2025-03-10 10:00:00,9,21.0,Soleado,6.28728,-75.56522
SEN04,Autopista Norte,Troncal,2025-03-10 12:00:00,12,24.7,Lluvia,6.28652,-75.56506
SEN04,Autopista Norte,Troncal,2025-03-10 14:00:00,9,27.1,Soleado,6.28661,-75.56418
SEN04,Autopista Norte,Troncal,2025-03-10 16:00:00,46,26.6,Soleado,6.28626,-75.56435
SEN04,Autopista Norte,Troncal,2025-03-10 18:00:00,33,22.3,Soleado,6.28673,-75.5644
SEN04,Autopista Norte,Troncal,2025-03-10 20:00:00,14,22.3,Soleado,6.28728,-75.56486
SEN04,Autopista Norte,Troncal,2025-03-10 22:00:00,6,22.4,Soleado,6.28707,-75.5647
SEN04,Autopista Norte,Troncal,2025-03-11 00:00:00,11,24.3,Nublado,6.28674,-75.56519
SEN04,Autopista Norte,Troncal,2025-03-11 02:00:00,21,24.8,Soleado,6.28592,-75.56516
SEN04,Autopista Norte,Troncal,2025-03-11 04:00:00,17,23.0,Soleado,6.2868,-75.56496
SEN04,Autopista Norte,Troncal,2025-03-11 06:00:00,38,22.2,Soleado,6.28566,-75.5659
SEN04,Autopista Norte,Troncal,2025-03-11 08:00:00,42,23.0,Soleado,6.28694,-75.56534
SEN04,Autopista Norte,Troncal,2025-03-11 10:00:00,13,27.3,Soleado,6.2867,-75.56549
SEN04,Autopista Norte,Troncal,2025-03-11 12:00:00,14,23.3,Soleado,6.28654,-75.56455
SEN04,Autopista Norte,Troncal,2025-03-11 14:00:00,9,18.4,Lluvia,6.2866,-75.56501
SEN04,Autopista Norte,Troncal,2025-03-11 16:00:00,36,22.6,Lluvia,6.28552,-75.5657
SEN04,Autopista Norte,Troncal,2025-03-11 18:00:00,34,28.2,Nublado,6.28556,-75.5658
SEN04,Autopista Norte,Troncal,2025-03-11 20:00:00,9,26.9,Lluvia,6.28641,-75.56542
SEN04,Autopista Norte,Troncal,2025-03-11 22:00:00,13,22.7,Soleado,6.28687,-75.56535
SEN04,Autopista Norte,Troncal,2025-03-12 00:00:00,18,24.7,Nublado,6.28704,-75.56431
SEN04,Autopista Norte,Troncal,2025-03-12 02:00:00,14,19.8,Soleado,6.28747,-75.56564
SEN04,Autopista Norte,Troncal,2025-03-12 04:00:00,18,22.1,Nublado,6.28594,-75.56434
SEN04,Autopista Norte,Troncal,2025-03-12 06:00:00,35,26.9,Lluvia,6.28591,-75.56573
SEN04,Autopista Norte,Troncal,2025-03-12 08:00:00,48,17.4,Soleado,6.28601,-75.56415
SEN04,Autopista Norte,Troncal,2025-03-12 10:00:00,19,22.8,Nublado,6.28554,-75.56559
SEN04,Autopista Norte,Troncal,2025-03-12 12:00:00,17,22.4,Nublado,6.28598,-75.56543
SEN04,Autopista Norte,Troncal,2025-03-12 14:00:00,10,21.6,Nublado,6.28568,-75.56451
SEN04,Autopista Norte,Troncal,2025-03-12 16:00:00,41,23.4,Soleado,6.28726,-75.56519
SEN04,Autopista Norte,Troncal,2025-03-12 18:00:00,43,18.1,Nublado,6.28646,-75.56405
SEN04,Autopista Norte,Troncal,2025-03-12 20:00:00,15,26.8,Soleado,6.28717,-75.56498
SEN04,Autopista Norte,Troncal,2025-03-12 22:00:00,6,24.1,Lluvia,6.28748,-75.56581
SEN04,Autopista Norte,Troncal,2025-03-13 00:00:00,10,25.0,Soleado,6.28654,-75.56423
SEN04,Autopista Norte,Troncal,2025-03-13 02:00:00,12,23.1,Soleado,6.28597,-75.56404
SEN04,Autopista Norte,Troncal,2025-03-13 04:00:00,23,25.7,Soleado,6.28591,-75.56405
SEN04,Autopista Norte,Troncal,2025-03-13 06:00:00,43,19.8,Soleado,6.28678,-75.56587
SEN04,Autopista Norte,Troncal,2025-03-13 08:00:00,31,23.2,Soleado,6.28695,-75.56416
SEN04,Autopista Norte,Troncal,2025-03-13 10:00:00,13,24.0,Soleado,6.2875,-75.56457
SEN04,Autopista Norte,Troncal,2025-03-13 12:00:00,11,24.6,Soleado,6.28584,-75.56593
SEN04,Autopista Norte,Troncal,2025-03-13 14:00:00,11,26.3,Soleado,6.28718,-75.56543
SEN04,Autopista Norte,Troncal,2025-03-13 16:00:00,48,21.5,Nublado,6.28675,-75.56456
SEN04,Autopista Norte,Troncal,2025-03-13 18:00:00,42,26.6,Soleado,6.28613,-75.56556
SEN04,Autopista Norte,Troncal,2025-03-13 20:00:00,8,21.0,Nublado,6.28693,-75.56444
SEN04,Autopista Norte,Troncal,2025-03-13 22:00:00,21,24.7,Soleado,6.28565,-75.56532
SEN04,Autopista Norte,Troncal,2025-03-14 00:00:00,9,22.4,Soleado,6.28559,-75.56582
SEN04,Autopista Norte,Troncal,2025-03-14 02:00:00,12,19.2,Soleado,6.28623,-75.56427
SEN04,Autopista Norte,Troncal,2025-03-14 04:00:00,20,22.8,Nublado,6.28641,-75.56522
SEN04,Autopista Norte,Troncal,2025-03-14 06:00:00,42,22.8,Soleado,6.28738,-75.56524
SEN04,Autopista Norte,Troncal,2025-03-14 08:00:00,36,24.8,Lluvia,6.28699,-75.56579
SEN04,Autopista Norte,Troncal,2025-03-14 10:00:00,18,23.1,Nublado,6.2868,-75.56536
SEN04,Autopista Norte,Troncal,2025-03-14 12:00:00,7,17.6,Nublado,6.28728,-75.56503
SEN04,Autopista Norte,Troncal,2025-03-14 14:00:00,9,20.9,Soleado,6.28641,-75.56519
SEN04,Autopista Norte,Troncal,2025-03-14 16:00:00,37,26.0,Soleado,6.28581,-75.56462
SEN04,Autopista Norte,Troncal,2025-03-14 18:00:00,33,18.6,Lluvia,6.2872,-75.5655
SEN04,Autopista Norte,Troncal,2025-03-14 20:00:00,11,18.7,Nublado,6.28688,-75.56527
SEN04,Autopista Norte,Troncal,2025-03-14 22:00:00,10,24.3,Nublado,6.28646,-75.56441
SEN04,Autopista Norte,Troncal,2025-03-15 00:00:00,11,22.1,Soleado,6.28742,-75.56438
SEN04,Autopista Norte,Troncal,2025-03-15 02:00:00,19,22.5,Nublado,6.28739,-75.5649
SEN04,Autopista Norte,Troncal,2025-03-15 04:00:00,8,19.6,Nublado,6.28559,-75.56571
SEN04,Autopista Norte,Troncal,2025-03-15 06:00:00,41,21.2,Soleado,6.28701,-75.56499
SEN04,Autopista Norte,Troncal,2025-03-15 08:00:00,27,23.3,Soleado,6.28743,-75.56429
SEN04,Autopista Norte,Troncal,2025-03-15 10:00:00,13,23.3,Lluvia,6.28607,-75.56515
SEN04,Autopista Norte,Troncal,2025-03-15 12:00:00,19,22.3,Lluvia,6.28659,-75.56513
SEN04,Autopista Norte,Troncal,2025-03-15 14:00:00,14,20.8,Nublado,6.28565,-75.56481
SEN04,Autopista Norte,Troncal,2025-03-15 16:00:00,41,30.1,Nublado,6.28741,-75.56473
SEN04,Autopista Norte,Troncal,2025-03-15 18:00:00,44,17.9,Lluvia,6.28735,-75.56504
SEN04,Autopista Norte,Troncal,2025-03-15 20:00:00,14,24.9,Nublado,6.28726,-75.56485
SEN04,Autopista Norte,Troncal,2025-03-15 22:00:00,14,24.1,Soleado,6.28679,-75.56407
SEN04,Autopista Norte,Troncal,2025-03-16 00:00:00,14,25.4,Nublado,6.28584,-75.56589
SEN04,Autopista Norte,Troncal,2025-03-16 02:00:00,9,25.5,Nublado,6.28596,-75.56561
SEN04,Autopista Norte,Troncal,2025-03-16 04:00:00,18,21.6,Nublado,6.2862,-75.5648
SEN04,Autopista Norte,Troncal,2025-03-16 06:00:00,43,21.6,Soleado,6.28707,-75.56429
SEN04,Autopista Norte,Troncal,2025-03-16 08:00:00,43,18.8,Soleado,6.28666,-75.56549
SEN04,Autopista Norte,Troncal,2025-03-16 10:00:00,22,24.6,Nublado,6.28736,-75.56575
SEN04,Autopista Norte,Troncal,2025-03-16 12:00:00,4,22.4,Lluvia,6.28684,-75.56428
SEN04,Autopista Norte,Troncal,2025-03-16 14:00:00,18,18.6,Lluvia,6.28733,-75.56521
SEN04,Autopista Norte,Troncal,2025-03-16 16:00:00,38,21.5,Soleado,6.28653,-75.56577
SEN04,Autopista Norte,Troncal,2025-03-16 18:00:00,31,27.6,Nublado,6.28596,-75.56481
SEN04,Autopista Norte,Troncal,2025-03-16 20:00:00,5,22.2,Soleado,6.28697,-75.5657
SEN04,Autopista Norte,Troncal,2025-03-16 22:00:00,26,22.1,Soleado,6.28578,-75.5643
SEN04,Autopista Norte,Troncal,2025-03-17 00:00:00,21,26.3,Nublado,6.2858,-75.56408
SEN04,Autopista Norte,Troncal,2025-03-17 02:00:00,16,18.9,Soleado,6.28622,-75.56501
SEN04,Autopista Norte,Troncal,2025-03-17 04:00:00,17,18.9,Soleado,6.28644,-75.56402
SEN04,Autopista Norte,Troncal,2025-03-17 06:00:00,43,20.6,Soleado,6.28686,-75.56586
SEN04,Autopista Norte,Troncal,2025-03-17 08:00:00,43,18.0,Lluvia,6.28623,-75.56577
SEN04,Autopista Norte,Troncal,2025-03-17 10:00:00,6,21.3,Nublado,6.28644,-75.56593
SEN04,Autopista Norte,Troncal,2025-03-17 12:00:00,11,22.3,Soleado,6.28712,-75.56599
SEN04,Autopista Norte,Troncal,2025-03-17 14:00:00,12,22.4,Nublado,6.28555,-75.56575
SEN04,Autopista Norte,Troncal,2025-03-17 16:00:00,36,21.4,Soleado,6.2857,-75.56495
SEN04,Autopista Norte,Troncal,2025-03-17 18:00:00,33,24.8,Nublado,6.28624,-75.5649
SEN04,Autopista Norte,Troncal,2025-03-17 20:00:00,16,18.2,Nublado,6.28588,-75.56402
SEN04,Autopista Norte,Troncal,2025-03-17 22:00:00,18,25.1,Nublado,6.28662,-75.56445
SEN04,Autopista Norte,Troncal,2025-03-18 00:00:00,6,19.4,Nublado,6.28607,-75.56584
SEN04,Autopista Norte,Troncal,2025-03-18 02:00:00,18,26.2,Soleado,6.28626,-75.5652
SEN04,Autopista Norte,Troncal,2025-03-18 04:00:00,17,22.9,Nublado,6.28565,-75.56421
SEN04,Autopista Norte,Troncal,2025-03-18 06:00:00,37,28.3,Soleado,6.28656,-75.56593
SEN04,Autopista Norte,Troncal,2025-03-18 08:00:00,36,21.7,Soleado,6.28649,-75.56521
SEN04,Autopista Norte,Troncal,2025-03-18 10:00:00,23,23.5,Nublado,6.28627,-75.56578
SEN04,Autopista Norte,Troncal,2025-03-18 12:00:00,16,22.3,Nublado,6.28729,-75.56563
SEN04,Autopista Norte,Troncal,2025-03-18 14:00:00,15,22.1,Soleado,6.28641,-75.56548
SEN04,Autopista Norte,Troncal,2025-03-18 16:00:00,45,18.1,Soleado,6.28564,-75.56404
SEN04,Autopista Norte,Troncal,2025-03-18 18:00:00,33,23.4,Soleado,6.28593,-75.56547
SEN04,Autopista Norte,Troncal,2025-03-18 20:00:00,18,19.9,Nublado,6.2867,-75.56417
SEN04,Autopista Norte,Troncal,2025-03-18 22:00:00,17,24.1,Nublado,6.28629,-75.56463
SEN04,Autopista Norte,Troncal,2025-03-19 00:00:00,20,19.3,Soleado,6.28554,-75.56519
SEN04,Autopista Norte,Troncal,2025-03-19 02:00:00,10,23.4,Soleado,6.28567,-75.56497
SEN04,Autopista Norte,Troncal,2025-03-19 04:00:00,14,26.5,Soleado,6.28639,-75.56571
SEN04,Autopista Norte,Troncal,2025-03-19 06:00:00,47,24.7,Lluvia,6.28603,-75.56508
SEN04,Autopista Norte,Troncal,2025-03-19 08:00:00,42,26.0,Lluvia,6.28591,-75.56491
SEN04,Autopista Norte,Troncal,2025-03-19 10:00:00,22,23.7,Soleado,6.28724,-75.56544
SEN04,Autopista Norte,Troncal,2025-03-19 12:00:00,25,21.6,Soleado,6.28554,-75.56518
SEN04,Autopista Norte,Troncal,2025-03-19 14:00:00,18,23.6,Soleado,6.28573,-75.56409
SEN04,Autopista Norte,Troncal,2025-03-19 16:00:00,44,28.2,Lluvia,6.28613,-75.56552
SEN04,Autopista Norte,Troncal,2025-03-19 18:00:00,41,27.0,Soleado,6.28715,-75.56561
SEN04,Autopista Norte,Troncal,2025-03-19 20:00:00,12,23.9,Nublado,6.28619,-75.56403
SEN04,Autopista Norte,Troncal,2025-03-19 22:00:00,10,21.6,Nublado,6.28672,-75.56508
SEN04,Autopista Norte,Troncal,2025-03-20 00:00:00,31,20.8,Lluvia,6.28555,-75.5645
SEN04,Autopista Norte,Troncal,2025-03-20 02:00:00,10,23.1,Soleado,6.2867,-75.56476
SEN04,Autopista Norte,Troncal,2025-03-20 04:00:00,11,17.6,Soleado,6.28697,-75.56597
SEN04,Autopista Norte,Troncal,2025-03-20 06:00:00,42,24.8,Lluvia,6.28617,-75.56545
SEN04,Autopista Norte,Troncal,2025-03-20 08:00:00,39,23.8,Lluvia,6.28674,-75.56536
SEN04,Autopista Norte,Troncal,2025-03-20 10:00:00,16,28.7,Lluvia,6.28742,-75.56463
SEN04,Autopista Norte,Troncal,2025-03-20 12:00:00,16,23.4,Nublado,6.28555,-75.56501
SEN04,Autopista Norte,Troncal,2025-03-20 14:00:00,19,21.4,Nublado,6.28572,-75.56479
SEN04,Autopista Norte,Troncal,2025-03-20 16:00:00,44,22.8,Nublado,6.28643,-75.56533
SEN04,Autopista Norte,Troncal,2025-03-20 18:00:00,26,24.0,Soleado,6.28621,-75.5649
SEN04,Autopista Norte,Troncal,2025-03-20 20:00:00,12,21.1,Nublado,6.28559,-75.56485
SEN04,Autopista Norte,Troncal,2025-03-20 22:00:00,20,23.8,Soleado,6.28646,-75.56496
SEN05,Av. Oriental,Arteria,2025-03-01 00:00:00,8,21.5,Soleado,6.24641,-75.56564
SEN05,Av. Oriental,Arteria,2025-03-01 02:00:00,0,24.5,Soleado,6.24688,-75.56598
SEN05,Av. Oriental,Arteria,2025-03-01 04:00:00,16,26.3,Nublado,6.24731,-75.56419
SEN05,Av. Oriental,Arteria,2025-03-01 06:00:00,42,20.7,Lluvia,6.24747,-75.56518
SEN05,Av. Oriental,Arteria,2025-03-01 08:00:00,38,30.1,Nublado,6.24676,-75.56525
SEN05,Av. Oriental,Arteria,2025-03-01 10:00:00,12,29.2,Soleado,6.24605,-75.56477
SEN05,Av. Oriental,Arteria,2025-03-01 12:00:00,19,26.4,Lluvia,6.24713,-75.56501
SEN05,Av. Oriental,Arteria,2025-03-01 14:00:00,16,23.7,Soleado,6.24735,-75.56533
SEN05,Av. Oriental,Arteria,2025-03-01 16:00:00,45,24.1,Soleado,6.24739,-75.5658
SEN05,Av. Oriental,Arteria,2025-03-01 18:00:00,42,20.8,Soleado,6.24652,-75.56462
SEN05,Av. Oriental,Arteria,2025-03-01 20:00:00,12,24.2,Nublado,6.24779,-75.56579
SEN05,Av. Oriental,Arteria,2025-03-01 22:00:00,16,21.9,Nublado,6.24749,-75.56432
SEN05,Av. Oriental,Arteria,2025-03-02 00:00:00,24,21.7,Lluvia,6.24781,-75.5655
SEN05,Av. Oriental,Arteria,2025-03-02 02:00:00,12,19.5,Soleado,6.24719,-75.56596
SEN05,Av. Oriental,Arteria,2025-03-02 04:00:00,22,21.8,Soleado,6.24638,-75.5642
SEN05,Av. Oriental,Arteria,2025-03-02 06:00:00,42,21.4,Lluvia,6.24778,-75.56538
SEN05,Av. Oriental,Arteria,2025-03-02 08:00:00,39,22.7,Nublado,6.24612,-75.56406
SEN05,Av. Oriental,Arteria,2025-03-02 10:00:00,9,24.8,Soleado,6.2462,-75.56415
SEN05,Av. Oriental,Arteria,2025-03-02 12:00:00,22,22.7,Soleado,6.24754,-75.56434
SEN05,Av. Oriental,Arteria,2025-03-02 14:00:00,19,26.5,Lluvia,6.2468,-75.56468
SEN05,Av. Oriental,Arteria,2025-03-02 16:00:00,44,27.6,Nublado,6.24623,-75.5652
SEN05,Av. Oriental,Arteria,2025-03-02 18:00:00,44,25.4,Soleado,6.24668,-75.56549
SEN05,Av. Oriental,Arteria,2025-03-02 20:00:00,8,24.0,Soleado,6.24783,-75.5653
SEN05,Av. Oriental,Arteria,2025-03-02 22:00:00,8,22.3,Soleado,6.24779,-75.56517
SEN05,Av. Oriental,Arteria,2025-03-03 00:00:00,15,24.1,Nublado,6.24759,-75.56421
SEN05,Av. Oriental,Arteria,2025-03-03 02:00:00,8,23.4,Nublado,6.24781,-75.56426
SEN05,Av. Oriental,Arteria,2025-03-03 04:00:00,11,25.3,Nublado,6.24761,-75.56569
SEN05,Av. Oriental,Arteria,2025-03-03 06:00:00,24,23.2,Soleado,6.2467,-75.56425
SEN05,Av. Oriental,Arteria,2025-03-03 08:00:00,40,19.7,Soleado,6.24618,-75.56587
SEN05,Av. Oriental,Arteria,2025-03-03 10:00:00,8,15.8,Nublado,6.24787,-75.56496
SEN05,Av. Oriental,Arteria,2025-03-03 12:00:00,12,24.3,Nublado,6.2464,-75.56574
SEN05,Av. Oriental,Arteria,2025-03-03 14:00:00,12,21.5,Soleado,6.24717,-75.56466
SEN05,Av. Oriental,Arteria,2025-03-03 16:00:00,34,23.0,Nublado,6.24701,-75.56476
SEN05,Av. Oriental,Arteria,2025-03-03 18:00:00,39,23.8,Nublado,6.24654,-75.56439
SEN05,Av. Oriental,Arteria,2025-03-03 20:00:00,14,23.7,Soleado,6.24659,-75.56543
SEN05,Av. Oriental,Arteria,2025-03-03 22:00:00,27,26.9,Soleado,6.24629,-75.5651
SEN05,Av. Oriental,Arteria,2025-03-04 00:00:00,12,20.8,Lluvia,6.24796,-75.56536
SEN05,Av. Oriental,Arteria,2025-03-04 02:00:00,16,23.9,Nublado,6.24721,-75.56508
SEN05,Av. Oriental,Arteria,2025-03-04 04:00:00,8,20.3,Nublado,6.24609,-75.56452
SEN05,Av. Oriental,Arteria,2025-03-04 06:00:00,39,19.9,Soleado,6.2471,-75.56594
SEN05,Av. Oriental,Arteria,2025-03-04 08:00:00,40,24.7,Nublado,6.24774,-75.56511
SEN05,Av. Oriental,Arteria,2025-03-04 10:00:00,10,23.9,Soleado,6.24772,-75.56437
SEN05,Av. Oriental,Arteria,2025-03-04 12:00:00,13,29.0,Nublado,6.24755,-75.56471
SEN05,Av. Oriental,Arteria,2025-03-04 14:00:00,11,27.0,Lluvia,6.24717,-75.56591
SEN05,Av. Oriental,Arteria,2025-03-04 16:00:00,46,20.1,Soleado,6.24628,-75.56456
SEN05,Av. Oriental,Arteria,2025-03-04 18:00:00,42,18.7,Nublado,6.24772,-75.56433
SEN05,Av. Oriental,Arteria,2025-03-04 20:00:00,7,23.4,Nublado,6.24747,-75.56593
SEN05,Av. Oriental,Arteria,2025-03-04 22:00:00,14,22.0,Soleado,6.24787,-75.56563
SEN05,Av. Oriental,Arteria,2025-03-05 00:00:00,10,23.8,Soleado,6.24612,-75.56563
SEN05,Av. Oriental,Arteria,2025-03-05 02:00:00,22,24.3,Soleado,6.24717,-75.56409
SEN05,Av. Oriental,Arteria,2025-03-05 04:00:00,9,16.9,Nublado,6.24679,-75.56582
SEN05,Av. Oriental,Arteria,2025-03-05 06:00:00,34,25.4,Lluvia,6.24617,-75.56402
SEN05,Av. Oriental,Arteria,2025-03-05 08:00:00,40,23.7,Soleado,6.24655,-75.56405
SEN05,Av. Oriental,Arteria,2025-03-05 10:00:00,13,21.0,Soleado,6.24745,-75.56478
SEN05,Av. Oriental,Arteria,2025-03-05 12:00:00,13,20.3,Nublado,6.24718,-75.564
SEN05,Av. Oriental,Arteria,2025-03-05 14:00:00,20,17.5,Soleado,6.24687,-75.56558
SEN05,Av. Oriental,Arteria,2025-03-05 16:00:00,39,24.5,Soleado,6.24781,-75.5647
SEN05,Av. Oriental,Arteria,2025-03-05 18:00:00,42,22.4,Nublado,6.24753,-75.56575
SEN05,Av. Oriental,Arteria,2025-03-05 20:00:00,18,26.2,Soleado,6.24654,-75.5655
SEN05,Av. Oriental,Arteria,2025-03-05 22:00:00,20,21.1,Soleado,6.24696,-75.56441
SEN05,Av. Oriental,Arteria,2025-03-06 00:00:00,9,25.7,Lluvia,6.24649,-75.56512
SEN05,Av. Oriental,Arteria,2025-03-06 02:00:00,23,26.3,Nublado,6.2461,-75.5654
SEN05,Av. Oriental,Arteria,2025-03-06 04:00:00,12,19.7,Soleado,6.24619,-75.56572
SEN05,Av. Oriental,Arteria,2025-03-06 06:00:00,37,23.1,Soleado,6.24654,-75.56566
SEN05,Av. Oriental,Arteria,2025-03-06 08:00:00,35,18.8,Soleado,6.24744,-75.56424
SEN05,Av. Oriental,Arteria,2025-03-06 10:00:00,20,19.4,Soleado,6.24653,-75.56434
SEN05,Av. Oriental,Arteria,2025-03-06 12:00:00,11,27.5,Lluvia,6.2475,-75.56449
SEN05,Av. Oriental,Arteria,2025-03-06 14:00:00,22,23.1,Soleado,6.24698,-75.56466
SEN05,Av. Oriental,Arteria,2025-03-06 16:00:00,44,16.0,Soleado,6.2473,-75.56428
SEN05,Av. Oriental,Arteria,2025-03-06 18:00:00,36,25.2,Lluvia,6.24689,-75.56576
SEN05,Av. Oriental,Arteria,2025-03-06 20:00:00,30,24.5,Nublado,6.24603,-75.56489
SEN05,Av. Oriental,Arteria,2025-03-06 22:00:00,10,23.6,Nublado,6.24711,-75.56427
SEN05,Av. Oriental,Arteria,2025-03-07 00:00:00,9,22.9,Soleado,6.2461,-75.56492
SEN05,Av. Oriental,Arteria,2025-03-07 02:00:00,13,21.4,Lluvia,6.24755,-75.56541
SEN05,Av. Oriental,Arteria,2025-03-07 04:00:00,5,20.4,Soleado,6.24656,-75.56599
SEN05,Av. Oriental,Arteria,2025-03-07 06:00:00,33,27.7,Lluvia,6.2471,-75.56536
SEN05,Av. Oriental,Arteria,2025-03-07 08:00:00,40,24.5,Soleado,6.24728,-75.56509
SEN05,Av. Oriental,Arteria,2025-03-07 10:00:00,13,20.1,Lluvia,6.24677,-75.56452
SEN05,Av. Oriental,Arteria,2025-03-07 12:00:00,19,23.2,Soleado,6.24623,-75.56487
SEN05,Av. Oriental,Arteria,2025-03-07 14:00:00,7,22.8,Soleado,6.24766,-75.56536
SEN05,Av. Oriental,Arteria,2025-03-07 16:00:00,38,26.2,Soleado,6.24723,-75.56575
SEN05,Av. Oriental,Arteria,2025-03-07 18:00:00,43,21.2,Nublado,6.24695,-75.56402
SEN05,Av. Oriental,Arteria,2025-03-07 20:00:00,8,25.1,Soleado,6.24696,-75.56449
SEN05,Av. Oriental,Arteria,2025-03-07 22:00:00,6,27.6,Soleado,6.24757,-75.56464
SEN05,Av. Oriental,Arteria,2025-03-08 00:00:00,14,25.5,Nublado,6.24773,-75.56459
SEN05,Av. Oriental,Arteria,2025-03-08 02:00:00,17,22.4,Soleado,6.24799,-75.56535
SEN05,Av. Oriental,Arteria,2025-03-08 04:00:00,3,23.3,Nublado,6.24638,-75.5647
SEN05,Av. Oriental,Arteria,2025-03-08 06:00:00,41,23.9,Soleado,6.24783,-75.56594
SEN05,Av. Oriental,Arteria,2025-03-08 08:00:00,54,19.8,Lluvia,6.24643,-75.56457
SEN05,Av. Oriental,Arteria,2025-03-08 10:00:00,10,24.7,Nublado,6.24765,-75.5655
SEN05,Av. Oriental,Arteria,2025-03-08 12:00:00,11,22.1,Soleado,6.24723,-75.5656
SEN05,Av. Oriental,Arteria,2025-03-08 14:00:00,12,18.2,Soleado,6.24764,-75.56527
SEN05,Av. Oriental,Arteria,2025-03-08 16:00:00,33,20.1,Nublado,6.24769,-75.56522
SEN05,Av. Oriental,Arteria,2025-03-08 18:00:00,39,22.6,Soleado,6.24621,-75.5658
SEN05,Av. Oriental,Arteria,2025-03-08 20:00:00,25,19.5,Soleado,6.24773,-75.5648
SEN05,Av. Oriental,Arteria,2025-03-08 22:00:00,13,26.9,Nublado,6.24633,-75.56407
SEN05,Av. Oriental,Arteria,2025-03-09 00:00:00,14,20.9,Soleado,6.24643,-75.564
SEN05,Av. Oriental,Arteria,2025-03-09 02:00:00,18,23.2,Soleado,6.24732,-75.56406
SEN05,Av. Oriental,Arteria,2025-03-09 04:00:00,19,26.3,Nublado,6.24659,-75.56568
SEN05,Av. Oriental,Arteria,2025-03-09 06:00:00,35,19.0,Soleado,6.24792,-75.56436
SEN05,Av. Oriental,Arteria,2025-03-09 08:00:00,40,22.5,Nublado,6.24752,-75.56455
SEN05,Av. Oriental,Arteria,2025-03-09 10:00:00,15,22.0,Soleado,6.24792,-75.56582
SEN05,Av. Oriental,Arteria,2025-03-09 12:00:00,5,22.3,Nublado,6.24695,-75.56521
SEN05,Av. Oriental,Arteria,2025-03-09 14:00:00,6,25.7,Soleado,6.24633,-75.56525
SEN05,Av. Oriental,Arteria,2025-03-09 16:00:00,51,22.1,Lluvia,6.24681,-75.56573
SEN05,Av. Oriental,Arteria,2025-03-09 18:00:00,37,25.0,Soleado,6.24652,-75.56536
SEN05,Av. Oriental,Arteria,2025-03-09 20:00:00,8,22.2,Soleado,6.24621,-75.56507
SEN05,Av. Oriental,Arteria,2025-03-09 22:00:00,30,19.2,Soleado,6.24669,-75.56439
SEN05,Av. Oriental,Arteria,2025-03-10 00:00:00,13,21.1,Nublado,6.24687,-75.56598
SEN05,Av. Oriental,Arteria,2025-03-10 02:00:00,14,20.1,Soleado,6.2469,-75.56448
SEN05,Av. Oriental,Arteria,2025-03-10 04:00:00,17,21.6,Soleado,6.24602,-75.56424
SEN05,Av. Oriental,Arteria,2025-03-10 06:00:00,36,22.2,Soleado,6.24777,-75.56488
SEN05,Av. Oriental,Arteria,2025-03-10 08:00:00,30,25.3,Soleado,6.24692,-75.56574
SEN05,Av. Oriental,Arteria,2025-03-10 10:00:00,10,19.4,Soleado,6.24709,-75.56512
SEN05,Av. Oriental,Arteria,2025-03-10 12:00:00,23,25.4,Soleado,6.24762,-75.56537
SEN05,Av. Oriental,Arteria,2025-03-10 14:00:00,17,27.3,Lluvia,6.24691,-75.56428
SEN05,Av. Oriental,Arteria,2025-03-10 16:00:00,39,16.4,Nublado,6.24766,-75.56599
SEN05,Av. Oriental,Arteria,2025-03-10 18:00:00,41,22.0,Nublado,6.24702,-75.56402
