sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon,hora,geo_corregida
SEN04,Autopista Norte,Troncal,2025-03-01 20:00:00,7.0,23.1,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-01 22:00:00,18.0,26.7,Lluvia,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-02 00:00:00,20.0,24.7,Soleado,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-02 02:00:00,21.0,23.9,Nublado,6.28628,-75.56517,2,False
SEN04,Autopista Norte,Troncal,2025-03-02 04:00:00,24.0,25.1,Nublado,6.28595,-75.56414,4,False
SEN04,Autopista Norte,Troncal,2025-03-02 06:00:00,36.0,19.6,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-02 08:00:00,37.0,27.6,Nublado,6.28643,-75.56403,8,False
SEN04,Autopista Norte,Troncal,2025-03-02 10:00:00,5.0,23.04890829694323,Soleado,6.28717,-75.56439,10,False
SEN04,Autopista Norte,Troncal,2025-03-02 12:00:00,16.0,31.5,Lluvia,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-02 14:00:00,9.0,21.6,Nublado,6.28717,-75.56425,14,False
SEN04,Autopista Norte,Troncal,2025-03-02 16:00:00,38.0,23.4,Nublado,6.28603,-75.56494,16,False
SEN04,Autopista Norte,Troncal,2025-03-02 18:00:00,50.0,29.6,Soleado,6.28609,-75.56496,18,False
SEN04,Autopista Norte,Troncal,2025-03-02 20:00:00,13.0,25.7,Lluvia,6.2856,-75.56412,20,False
SEN04,Autopista Norte,Troncal,2025-03-02 22:00:00,20.0,16.8,Lluvia,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-03 00:00:00,18.0,15.8,Nublado,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-03 02:00:00,15.0,26.9,Soleado,6.28716,-75.56568,2,False
SEN04,Autopista Norte,Troncal,2025-03-03 04:00:00,17.0,24.9,Soleado,6.28592,-75.56553,4,False
SEN04,Autopista Norte,Troncal,2025-03-03 06:00:00,31.0,16.6,Nublado,6.28578,-75.56426,6,False
SEN04,Autopista Norte,Troncal,2025-03-03 08:00:00,36.0,24.3,Soleado,6.28617,-75.56482,8,False
SEN04,Autopista Norte,Troncal,2025-03-03 10:00:00,21.0,30.3,Nublado,6.28617,-75.56549,10,False
SEN04,Autopista Norte,Troncal,2025-03-03 12:00:00,14.0,22.5,Soleado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-03 14:00:00,19.0,22.1,Sin dato,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-03 16:00:00,46.0,22.2,Soleado,6.28693,-75.56443,16,False
SEN04,Autopista Norte,Troncal,2025-03-03 18:00:00,38.0,20.8,Sin dato,6.28719,-75.56532,18,False
SEN04,Autopista Norte,Troncal,2025-03-03 20:00:00,24.0,24.9,Soleado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-03 22:00:00,15.0,23.8,Soleado,6.28614,-75.56478,22,False
SEN04,Autopista Norte,Troncal,2025-03-04 00:00:00,14.0,16.8,Soleado,6.28658,-75.56484,0,False
SEN04,Autopista Norte,Troncal,2025-03-04 02:00:00,21.0,25.2,Soleado,6.28641,-75.56501,2,True
SEN04,Autopista Norte,Troncal,2025-03-04 04:00:00,12.0,22.8,Soleado,6.28697,-75.56583,4,False
SEN04,Autopista Norte,Troncal,2025-03-04 06:00:00,42.0,17.9,Nublado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-04 08:00:00,25.0,23.3,Soleado,6.28726,-75.56426,8,False
SEN04,Autopista Norte,Troncal,2025-03-04 10:00:00,14.0,24.6,Sin dato,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-04 12:00:00,22.0,25.9,Nublado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-04 14:00:00,13.0,22.3,Soleado,6.28695,-75.56567,14,False
SEN04,Autopista Norte,Troncal,2025-03-04 16:00:00,35.0,22.4,Nublado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-04 18:00:00,49.0,25.4,Nublado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-04 20:00:00,18.0,23.0,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-04 22:00:00,16.0,24.2,Soleado,6.28592,-75.56476,22,False
SEN04,Autopista Norte,Troncal,2025-03-05 00:00:00,24.0,25.8,Soleado,6.28553,-75.56489,0,False
SEN04,Autopista Norte,Troncal,2025-03-05 02:00:00,15.0,21.4,Lluvia,6.28641,-75.56478,2,False
SEN04,Autopista Norte,Troncal,2025-03-05 04:00:00,10.0,25.3,Soleado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-05 06:00:00,43.0,26.3,Soleado,6.28589,-75.56406,6,False
SEN04,Autopista Norte,Troncal,2025-03-05 08:00:00,42.0,18.5,Soleado,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-05 10:00:00,15.5,23.0,Nublado,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-05 12:00:00,21.0,22.4,Nublado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-05 14:00:00,22.0,24.8,Soleado,6.28629,-75.56416,14,False
SEN04,Autopista Norte,Troncal,2025-03-05 16:00:00,51.0,20.9,Soleado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-05 18:00:00,48.0,23.04890829694323,Soleado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-05 20:00:00,19.0,25.6,Nublado,6.28612,-75.56571,20,False
SEN04,Autopista Norte,Troncal,2025-03-05 22:00:00,4.0,22.2,Soleado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-06 00:00:00,13.0,25.4,Soleado,6.28609,-75.56548,0,False
SEN04,Autopista Norte,Troncal,2025-03-06 02:00:00,20.0,22.9,Soleado,6.28715,-75.5645,2,False
SEN04,Autopista Norte,Troncal,2025-03-06 04:00:00,13.0,27.3,Soleado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-06 06:00:00,40.0,20.7,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-06 08:00:00,42.0,22.4,Soleado,6.28722,-75.5645,8,False
SEN04,Autopista Norte,Troncal,2025-03-06 10:00:00,15.0,22.1,Nublado,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-06 12:00:00,10.0,25.5,Nublado,6.28599,-75.56497,12,False
SEN04,Autopista Norte,Troncal,2025-03-06 14:00:00,8.0,24.0,Nublado,6.2869,-75.56483,14,False
SEN04,Autopista Norte,Troncal,2025-03-06 16:00:00,44.0,24.4,Soleado,6.28581,-75.56445,16,False
SEN04,Autopista Norte,Troncal,2025-03-06 18:00:00,49.0,24.5,Nublado,6.28575,-75.56555,18,False
SEN04,Autopista Norte,Troncal,2025-03-06 20:00:00,10.0,25.7,Lluvia,6.28717,-75.56509,20,False
SEN04,Autopista Norte,Troncal,2025-03-06 22:00:00,11.0,22.5,Nublado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-07 00:00:00,12.0,19.8,Nublado,6.28685,-75.5652,0,False
SEN04,Autopista Norte,Troncal,2025-03-07 02:00:00,13.0,20.7,Lluvia,6.2859,-75.56508,2,False
SEN04,Autopista Norte,Troncal,2025-03-07 04:00:00,19.0,20.8,Nublado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-07 06:00:00,40.0,27.8,Soleado,6.28723,-75.56406,6,False
SEN04,Autopista Norte,Troncal,2025-03-07 08:00:00,42.0,19.6,Soleado,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-07 10:00:00,18.0,23.3,Soleado,6.28678,-75.56411,10,False
SEN04,Autopista Norte,Troncal,2025-03-07 12:00:00,17.0,25.1,Soleado,6.28671,-75.56551,12,False
SEN04,Autopista Norte,Troncal,2025-03-07 14:00:00,24.0,25.3,Soleado,6.28616,-75.56539,14,False
SEN04,Autopista Norte,Troncal,2025-03-07 16:00:00,49.0,23.2,Nublado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-07 18:00:00,39.0,17.9,Soleado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-07 20:00:00,10.0,23.3,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-07 22:00:00,16.0,19.8,Soleado,6.28651,-75.56453,22,False
SEN04,Autopista Norte,Troncal,2025-03-08 00:00:00,20.0,23.2,Nublado,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-08 02:00:00,19.0,16.3,Sin dato,6.28563,-75.56446,2,False
SEN04,Autopista Norte,Troncal,2025-03-08 04:00:00,18.0,15.3,Soleado,6.28666,-75.56576,4,False
SEN04,Autopista Norte,Troncal,2025-03-08 06:00:00,42.0,23.04890829694323,Sin dato,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-08 08:00:00,28.0,24.0,Lluvia,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-08 10:00:00,33.0,22.3,Nublado,6.28575,-75.56542,10,False
SEN04,Autopista Norte,Troncal,2025-03-08 12:00:00,8.0,23.4,Nublado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-08 14:00:00,15.0,19.4,Lluvia,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-08 16:00:00,41.0,23.5,Lluvia,6.28716,-75.56566,16,False
SEN04,Autopista Norte,Troncal,2025-03-08 18:00:00,37.0,21.0,Nublado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-08 20:00:00,14.0,20.6,Soleado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-08 22:00:00,19.0,23.6,Nublado,6.28579,-75.56554,22,False
SEN04,Autopista Norte,Troncal,2025-03-09 00:00:00,16.0,21.4,Soleado,6.28555,-75.56404,0,False
SEN04,Autopista Norte,Troncal,2025-03-09 02:00:00,12.0,22.1,Sin dato,6.28669,-75.56479,2,False
SEN04,Autopista Norte,Troncal,2025-03-09 04:00:00,8.0,19.5,Lluvia,6.28706,-75.56533,4,False
SEN04,Autopista Norte,Troncal,2025-03-09 06:00:00,49.0,21.3,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-09 08:00:00,33.0,24.3,Nublado,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-09 10:00:00,11.0,23.4,Soleado,6.28648,-75.56591,10,False
SEN04,Autopista Norte,Troncal,2025-03-09 12:00:00,16.0,21.6,Soleado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-09 14:00:00,11.0,22.6,Soleado,6.28683,-75.56442,14,False
SEN04,Autopista Norte,Troncal,2025-03-09 16:00:00,36.0,27.5,Soleado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-09 18:00:00,45.0,22.0,Soleado,6.28619,-75.56554,18,False
SEN04,Autopista Norte,Troncal,2025-03-09 20:00:00,13.0,25.3,Soleado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-09 22:00:00,20.0,23.3,Soleado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-10 00:00:00,18.0,27.9,Soleado,6.28715,-75.56452,0,False
SEN04,Autopista Norte,Troncal,2025-03-10 02:00:00,21.0,27.1,Nublado,6.28703,-75.56546,2,False
SEN04,Autopista Norte,Troncal,2025-03-10 04:00:00,13.0,22.2,Nublado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-10 06:00:00,42.0,25.5,Soleado,6.28585,-75.56563,6,False
SEN04,Autopista Norte,Troncal,2025-03-10 08:00:00,44.0,21.8,Soleado,6.28585,-75.56517,8,False
SEN04,Autopista Norte,Troncal,2025-03-10 10:00:00,9.0,21.0,Sin dato,6.28728,-75.56522,10,False
SEN04,Autopista Norte,Troncal,2025-03-10 12:00:00,12.0,24.7,Lluvia,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-10 14:00:00,9.0,27.1,Soleado,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-10 16:00:00,46.0,26.6,Soleado,6.28626,-75.56435,16,False
SEN04,Autopista Norte,Troncal,2025-03-10 18:00:00,33.0,22.3,Soleado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-10 20:00:00,14.0,22.3,Sin dato,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-10 22:00:00,6.0,22.4,Soleado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-11 00:00:00,11.0,24.3,Nublado,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-11 02:00:00,15.0,24.8,Soleado,6.28641,-75.56501,2,True
SEN04,Autopista Norte,Troncal,2025-03-11 04:00:00,17.0,23.0,Soleado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-11 06:00:00,38.0,22.2,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-11 08:00:00,42.0,23.0,Soleado,6.28694,-75.56534,8,False
SEN04,Autopista Norte,Troncal,2025-03-11 10:00:00,13.0,27.3,Soleado,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-11 12:00:00,15.0,23.3,Soleado,6.28654,-75.56455,12,False
SEN04,Autopista Norte,Troncal,2025-03-11 14:00:00,9.0,18.4,Lluvia,6.2866,-75.56501,14,False
SEN04,Autopista Norte,Troncal,2025-03-11 16:00:00,36.0,22.6,Lluvia,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-11 18:00:00,34.0,28.2,Nublado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-11 20:00:00,9.0,26.9,Lluvia,6.28641,-75.56542,20,False
SEN04,Autopista Norte,Troncal,2025-03-11 22:00:00,13.0,22.7,Soleado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-12 00:00:00,18.0,24.7,Nublado,6.28704,-75.56431,0,False
SEN04,Autopista Norte,Troncal,2025-03-12 02:00:00,14.0,19.8,Soleado,6.28641,-75.56501,2,True
SEN04,Autopista Norte,Troncal,2025-03-12 04:00:00,18.0,22.1,Nublado,6.28594,-75.56434,4,False
SEN04,Autopista Norte,Troncal,2025-03-12 06:00:00,35.0,26.9,Lluvia,6.28591,-75.56573,6,False
SEN04,Autopista Norte,Troncal,2025-03-12 08:00:00,48.0,17.4,Soleado,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-12 10:00:00,19.0,22.8,Nublado,6.28554,-75.56559,10,False
SEN04,Autopista Norte,Troncal,2025-03-12 12:00:00,17.0,22.4,Nublado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-12 14:00:00,10.0,21.6,Nublado,6.28568,-75.56451,14,False
SEN04,Autopista Norte,Troncal,2025-03-12 16:00:00,41.0,23.04890829694323,Soleado,6.28726,-75.56519,16,False
SEN04,Autopista Norte,Troncal,2025-03-12 18:00:00,43.0,18.1,Nublado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-12 20:00:00,15.0,26.8,Soleado,6.28717,-75.56498,20,False
SEN04,Autopista Norte,Troncal,2025-03-12 22:00:00,6.0,24.1,Lluvia,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-13 00:00:00,16.0,25.0,Soleado,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-13 02:00:00,15.0,23.1,Soleado,6.28597,-75.56404,2,False
SEN04,Autopista Norte,Troncal,2025-03-13 04:00:00,23.0,25.7,Soleado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-13 06:00:00,42.0,19.8,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-13 08:00:00,31.0,23.2,Soleado,6.28695,-75.56416,8,False
SEN04,Autopista Norte,Troncal,2025-03-13 10:00:00,13.0,24.0,Soleado,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-13 12:00:00,11.0,24.6,Soleado,6.28584,-75.56593,12,False
SEN04,Autopista Norte,Troncal,2025-03-13 14:00:00,11.0,26.3,Soleado,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-13 16:00:00,48.0,21.5,Nublado,6.28675,-75.56456,16,False
SEN04,Autopista Norte,Troncal,2025-03-13 18:00:00,42.0,26.6,Sin dato,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-13 20:00:00,8.0,21.0,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-13 22:00:00,21.0,24.7,Soleado,6.28565,-75.56532,22,False
SEN04,Autopista Norte,Troncal,2025-03-14 00:00:00,9.0,22.4,Soleado,6.28559,-75.56582,0,False
SEN04,Autopista Norte,Troncal,2025-03-14 02:00:00,12.0,23.04890829694323,Soleado,6.28623,-75.56427,2,False
SEN04,Autopista Norte,Troncal,2025-03-14 04:00:00,20.0,22.8,Nublado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-14 06:00:00,42.0,22.8,Soleado,6.28738,-75.56524,6,False
SEN04,Autopista Norte,Troncal,2025-03-14 08:00:00,42.0,24.8,Lluvia,6.28699,-75.56579,8,False
SEN04,Autopista Norte,Troncal,2025-03-14 10:00:00,18.0,23.1,Nublado,6.2868,-75.56536,10,False
SEN04,Autopista Norte,Troncal,2025-03-14 12:00:00,7.0,17.6,Nublado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-14 14:00:00,9.0,20.9,Soleado,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-14 16:00:00,37.0,26.0,Soleado,6.28581,-75.56462,16,False
SEN04,Autopista Norte,Troncal,2025-03-14 18:00:00,33.0,18.6,Lluvia,6.2872,-75.5655,18,False
SEN04,Autopista Norte,Troncal,2025-03-14 20:00:00,11.0,18.7,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-14 22:00:00,10.0,24.3,Nublado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-15 00:00:00,11.0,22.1,Soleado,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-15 02:00:00,19.0,23.04890829694323,Nublado,6.28739,-75.5649,2,False
SEN04,Autopista Norte,Troncal,2025-03-15 04:00:00,17.0,19.6,Nublado,6.28559,-75.56571,4,False
SEN04,Autopista Norte,Troncal,2025-03-15 06:00:00,41.0,21.2,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-15 08:00:00,27.0,23.3,Soleado,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-15 10:00:00,13.0,23.3,Lluvia,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-15 12:00:00,19.0,22.3,Lluvia,6.28659,-75.56513,12,False
SEN04,Autopista Norte,Troncal,2025-03-15 14:00:00,12.5,20.8,Nublado,6.28565,-75.56481,14,False
SEN04,Autopista Norte,Troncal,2025-03-15 16:00:00,41.0,30.1,Nublado,6.28741,-75.56473,16,False
SEN04,Autopista Norte,Troncal,2025-03-15 18:00:00,44.0,17.9,Lluvia,6.28735,-75.56504,18,False
SEN04,Autopista Norte,Troncal,2025-03-15 20:00:00,14.0,24.9,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-15 22:00:00,14.0,24.1,Soleado,6.28679,-75.56407,22,False
SEN04,Autopista Norte,Troncal,2025-03-16 00:00:00,14.0,25.4,Nublado,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-16 02:00:00,9.0,25.5,Nublado,6.28641,-75.56501,2,True
SEN04,Autopista Norte,Troncal,2025-03-16 04:00:00,18.0,21.6,Nublado,6.2862,-75.5648,4,False
SEN04,Autopista Norte,Troncal,2025-03-16 06:00:00,43.0,21.6,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-16 08:00:00,43.0,18.8,Soleado,6.28666,-75.56549,8,False
SEN04,Autopista Norte,Troncal,2025-03-16 10:00:00,15.5,24.6,Nublado,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-16 12:00:00,4.0,22.4,Sin dato,6.28684,-75.56428,12,False
SEN04,Autopista Norte,Troncal,2025-03-16 14:00:00,18.0,18.6,Lluvia,6.28733,-75.56521,14,False
SEN04,Autopista Norte,Troncal,2025-03-16 16:00:00,38.0,21.5,Soleado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-16 18:00:00,31.0,27.6,Nublado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-16 20:00:00,5.0,22.2,Soleado,6.28697,-75.5657,20,False
SEN04,Autopista Norte,Troncal,2025-03-16 22:00:00,26.0,23.04890829694323,Soleado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-17 00:00:00,21.0,26.3,Nublado,6.2858,-75.56408,0,False
SEN04,Autopista Norte,Troncal,2025-03-17 02:00:00,16.0,18.9,Soleado,6.28641,-75.56501,2,True
SEN04,Autopista Norte,Troncal,2025-03-17 04:00:00,17.0,18.9,Soleado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-17 06:00:00,43.0,20.6,Soleado,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-17 08:00:00,43.0,23.04890829694323,Lluvia,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-17 10:00:00,6.0,21.3,Nublado,6.28644,-75.56593,10,False
SEN04,Autopista Norte,Troncal,2025-03-17 12:00:00,11.0,22.3,Soleado,6.28712,-75.56599,12,False
SEN04,Autopista Norte,Troncal,2025-03-17 14:00:00,12.0,22.4,Nublado,6.28555,-75.56575,14,False
SEN04,Autopista Norte,Troncal,2025-03-17 16:00:00,36.0,21.4,Soleado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-17 18:00:00,33.0,24.8,Nublado,6.28624,-75.5649,18,False
SEN04,Autopista Norte,Troncal,2025-03-17 20:00:00,16.0,18.2,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-17 22:00:00,18.0,25.1,Nublado,6.28662,-75.56445,22,False
SEN04,Autopista Norte,Troncal,2025-03-18 00:00:00,16.0,19.4,Nublado,6.28607,-75.56584,0,False
SEN04,Autopista Norte,Troncal,2025-03-18 02:00:00,18.0,26.2,Soleado,6.28626,-75.5652,2,False
SEN04,Autopista Norte,Troncal,2025-03-18 04:00:00,17.0,22.9,Nublado,6.28565,-75.56421,4,False
SEN04,Autopista Norte,Troncal,2025-03-18 06:00:00,37.0,28.3,Soleado,6.28656,-75.56593,6,False
SEN04,Autopista Norte,Troncal,2025-03-18 08:00:00,42.0,21.7,Soleado,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-18 10:00:00,23.0,23.5,Nublado,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-18 12:00:00,16.0,22.3,Nublado,6.28729,-75.56563,12,False
SEN04,Autopista Norte,Troncal,2025-03-18 14:00:00,15.0,23.04890829694323,Soleado,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-18 16:00:00,45.0,18.1,Soleado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-18 18:00:00,33.0,23.4,Soleado,6.28593,-75.56547,18,False
SEN04,Autopista Norte,Troncal,2025-03-18 20:00:00,18.0,19.9,Nublado,6.2867,-75.56417,20,False
SEN04,Autopista Norte,Troncal,2025-03-18 22:00:00,17.0,23.04890829694323,Nublado,6.28641,-75.56501,22,True
SEN04,Autopista Norte,Troncal,2025-03-19 00:00:00,20.0,19.3,Soleado,6.28554,-75.56519,0,False
SEN04,Autopista Norte,Troncal,2025-03-19 02:00:00,10.0,23.4,Soleado,6.28641,-75.56501,2,True
SEN04,Autopista Norte,Troncal,2025-03-19 04:00:00,14.0,26.5,Soleado,6.28639,-75.56571,4,False
SEN04,Autopista Norte,Troncal,2025-03-19 06:00:00,47.0,24.7,Lluvia,6.28603,-75.56508,6,False
SEN04,Autopista Norte,Troncal,2025-03-19 08:00:00,42.0,26.0,Lluvia,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-19 10:00:00,22.0,23.7,Soleado,6.28724,-75.56544,10,False
SEN04,Autopista Norte,Troncal,2025-03-19 12:00:00,15.0,21.6,Soleado,6.28641,-75.56501,12,True
SEN04,Autopista Norte,Troncal,2025-03-19 14:00:00,12.5,23.6,Soleado,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-19 16:00:00,41.0,28.2,Lluvia,6.28613,-75.56552,16,False
SEN04,Autopista Norte,Troncal,2025-03-19 18:00:00,41.0,23.04890829694323,Soleado,6.28641,-75.56501,18,True
SEN04,Autopista Norte,Troncal,2025-03-19 20:00:00,12.0,23.9,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-19 22:00:00,10.0,21.6,Nublado,6.28672,-75.56508,22,False
SEN04,Autopista Norte,Troncal,2025-03-20 00:00:00,31.0,20.8,Lluvia,6.28641,-75.56501,0,True
SEN04,Autopista Norte,Troncal,2025-03-20 02:00:00,10.0,23.1,Soleado,6.28641,-75.56501,2,True
SEN04,Autopista Norte,Troncal,2025-03-20 04:00:00,11.0,17.6,Soleado,6.28641,-75.56501,4,True
SEN04,Autopista Norte,Troncal,2025-03-20 06:00:00,42.0,24.8,Lluvia,6.28641,-75.56501,6,True
SEN04,Autopista Norte,Troncal,2025-03-20 08:00:00,39.0,23.8,Lluvia,6.28641,-75.56501,8,True
SEN04,Autopista Norte,Troncal,2025-03-20 10:00:00,16.0,28.7,Lluvia,6.28641,-75.56501,10,True
SEN04,Autopista Norte,Troncal,2025-03-20 12:00:00,16.0,23.4,Nublado,6.28555,-75.56501,12,False
SEN04,Autopista Norte,Troncal,2025-03-20 14:00:00,19.0,23.04890829694323,Nublado,6.28641,-75.56501,14,True
SEN04,Autopista Norte,Troncal,2025-03-20 16:00:00,44.0,22.8,Nublado,6.28641,-75.56501,16,True
SEN04,Autopista Norte,Troncal,2025-03-20 18:00:00,41.0,24.0,Soleado,6.28621,-75.5649,18,False
SEN04,Autopista Norte,Troncal,2025-03-20 20:00:00,12.0,21.1,Nublado,6.28641,-75.56501,20,True
SEN04,Autopista Norte,Troncal,2025-03-20 22:00:00,20.0,23.8,Sin dato,6.28641,-75.56501,22,True
SEN05,Av. Oriental,Arteria,2025-03-01 00:00:00,8.0,21.5,Soleado,6.24641,-75.56564,0,False
SEN05,Av. Oriental,Arteria,2025-03-01 02:00:00,0.0,24.5,Soleado,6.24688,-75.56598,2,False
SEN05,Av. Oriental,Arteria,2025-03-01 04:00:00,16.0,26.3,Nublado,6.24731,-75.56419,4,False
SEN05,Av. Oriental,Arteria,2025-03-01 06:00:00,42.0,20.7,Lluvia,6.24747,-75.56518,6,False
